target_index,target_date,model_id,candidate_id,window_days,beta,alpha,poisson_deviance,mae,rmse
1668,2010-05-09,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73582560784173634,0.39980480332589852,0.46624684867938515
1669,2010-05-10,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82644940502559483,0.41554557939697012,0.5445811250493644
1670,2010-05-11,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.87433204793631569,0.42683646985904561,0.56334299782549213
1671,2010-05-12,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79127093134647042,0.41068668822653892,0.50732894039712029
1672,2010-05-13,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81504743557977544,0.41524973820355948,0.52565583159275275
1673,2010-05-14,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79091509824310546,0.41063570028123414,0.50724107233794613
1674,2010-05-15,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82930488245193701,0.41599429335199795,0.54529182027226386
1675,2010-05-16,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79135097343291771,0.41072667895045306,0.50734764790741682
1676,2010-05-17,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76292042467931398,0.40501474492872175,0.48705359991439839
1677,2010-05-18,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78995034452796142,0.41029527366561391,0.50697842371684698
1678,2010-05-19,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.88470690614855951,0.4268432457867597,0.58080193387746171
1679,2010-05-20,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.84672963062646911,0.42148429297252177,0.54533274750559535
1680,2010-05-21,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.96789861015940915,0.43758024514165006,0.66131300976333984
1681,2010-05-22,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81637376441803045,0.41557943626696575,0.52599904342758397
1682,2010-05-23,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82869389775561086,0.41600628328322842,0.54513778329231777
1683,2010-05-24,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81918558457586355,0.41600316854226305,0.52671930969538239
1684,2010-05-25,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79141118563795854,0.41046382486749949,0.50736415407909075
1685,2010-05-26,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79020330660866722,0.41037888897790187,0.50704397061617623
1686,2010-05-27,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78909662568274119,0.41016808840953067,0.50674960174904971
1687,2010-05-28,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.7891095395781309,0.41020965016507221,0.50675535596511923
1688,2010-05-29,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76081453860639725,0.40454274327589196,0.48645907284868273
1689,2010-05-30,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.91300342673359314,0.43222233057440052,0.59790117773200802
1690,2010-05-31,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79100986942535778,0.4106509279037312,0.50726157472480649
1691,2010-06-01,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76446566694761908,0.40534694753530182,0.4874757650406385
1692,2010-06-02,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81852643900689559,0.41607462998958555,0.52655244065572038
1693,2010-06-03,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.85287463106473083,0.42033936610602568,0.56233409723807504
1694,2010-06-04,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81726507874555421,0.41557433155260598,0.52622873399953574
1695,2010-06-05,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76319164240010817,0.40521123317128299,0.48712122447645562
1696,2010-06-06,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.846935646059917,0.42144159278826493,0.5453742035780943
1697,2010-06-07,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78865527685825199,0.41000941421517995,0.50663475702109606
1698,2010-06-08,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.7902426967168239,0.41041588335743712,0.50706017899662514
1699,2010-06-09,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.83054405644662066,0.41629009356197477,0.54559869693426344
1700,2010-06-10,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.80006687215010108,0.41010431818660953,0.5262439409243469
1701,2010-06-11,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73437148165008315,0.39950756414202532,0.46583490769148006
1702,2010-06-12,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.70916275541314699,0.39476247030598444,0.44460773178026591
1703,2010-06-13,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78791707062781524,0.4099301841303038,0.50644016767402711
1704,2010-06-14,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.85851329212136362,0.42175660967495759,0.56368931164149849
1705,2010-06-15,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.85735319703491486,0.42153939292234649,0.56340570584710992
1706,2010-06-16,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.86516983727484387,0.42103316554861719,0.58027357695930759
1707,2010-06-17,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81770579340227922,0.41581040068474384,0.52634699653702799
1708,2010-06-18,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79014094626059106,0.41045543692472447,0.50702684706766887
1709,2010-06-19,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.85668514742353619,0.42127503155977386,0.56325062090564759
1710,2010-06-20,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73497568300005811,0.39962761828063542,0.46600421631729266
1711,2010-06-21,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81736368782103852,0.41585303711699262,0.52625503496986215
1712,2010-06-22,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76114502376836957,0.4047832249577305,0.48655522797956702
1713,2010-06-23,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78907252874255007,0.4100069415480101,0.50674944882580597
1714,2010-06-24,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82109362760225735,0.41636415062676835,0.52720904795450541
1715,2010-06-25,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.8741076908758777,0.42661509556476601,0.56328474385995997
1716,2010-06-26,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.922263963372704,0.43213047759192802,0.61413515817558384
1717,2010-06-27,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81721602658500314,0.41559154459478259,0.5262150001885556
1718,2010-06-28,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.77521721829515511,0.40557781632506784,0.50764739684776572
1719,2010-06-29,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73481838635388219,0.39966984487854651,0.46595899979166283
1720,2010-06-30,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.88223200283302949,0.42622765184320038,0.58022653117055134
1721,2010-07-01,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79354570213915354,0.41107186875181845,0.50793527525729631
1722,2010-07-02,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82876712098812644,0.41583236325152106,0.5451583498556023
1723,2010-07-03,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73587387111397673,0.39988310445294284,0.46626107579397047
1724,2010-07-04,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.85613531030205325,0.42122182595533147,0.5631144863115094
1725,2010-07-05,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.84427588293557276,0.42091476896221686,0.54472160744664988
1726,2010-07-06,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81596507675628305,0.41530449207105485,0.52589316200726399
1727,2010-07-07,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.84495744644121618,0.42121017755271561,0.54489354737235884
1728,2010-07-08,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82726809297611226,0.41539618111979221,0.54478787544703922
1729,2010-07-09,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79011312451888871,0.41036249105068534,0.50702556503683904
1730,2010-07-10,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73401885035683379,0.39937914027549981,0.46572677702883952
1731,2010-07-11,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.80053108402514606,0.41042725853716128,0.52636532587943285
1732,2010-07-12,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.88324433109650191,0.42661160286546734,0.58046165171686626
1733,2010-07-13,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78864371612687645,0.41005631747825383,0.50663286147144149
1734,2010-07-14,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78829642136195299,0.41006282018307616,0.5065366920682568
1735,2010-07-15,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.80196510086793904,0.41051917982535663,0.52672515089118044
1736,2010-07-16,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.7053967914914796,0.39374631794205811,0.44346296039584532
1737,2010-07-17,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76181871950831792,0.40487850688749366,0.48674048641615458
1738,2010-07-18,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.84618386805600565,0.42135852847547517,0.54520006013682509
1739,2010-07-19,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79126263205053282,0.41047860167222533,0.50733188722917533
1740,2010-07-20,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76298475803238974,0.40529084121449249,0.4870631235984863
1741,2010-07-21,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73297368974883725,0.39914495182759979,0.46542512343969294
1742,2010-07-22,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79052697828648621,0.41053234461502136,0.50713118299579352
1743,2010-07-23,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.84461720068916279,0.41570678090306912,0.58036021221516232
1744,2010-07-24,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76354194624644334,0.40535684731141097,0.48721883124565529
1745,2010-07-25,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76053811312314568,0.40450442831904682,0.48639382295914302
1746,2010-07-26,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.77562200188607677,0.40555113610969395,0.50775913523448779
1747,2010-07-27,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79945406008755027,0.41014060674034125,0.52609008718285066
1748,2010-07-28,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76229669832708535,0.40487602511289417,0.48687664962965188
1749,2010-07-29,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.84306723503949754,0.42053768038824635,0.54442575807790872
1750,2010-07-30,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.80105454295491796,0.4104273450577437,0.52649736757623278
1751,2010-07-31,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76313388150101147,0.40512032280778693,0.4871094109800968
1752,2010-08-01,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76242101211147029,0.40475239175440303,0.48690455116018572
1753,2010-08-02,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73399626240705995,0.3993992267117541,0.46572032966978832
1754,2010-08-03,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79120479810695565,0.41068505344290351,0.50731544949558027
1755,2010-08-04,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79033944519113686,0.41019952725693493,0.50707335853589874
1756,2010-08-05,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81710276137826243,0.41544356707664143,0.52618940940521886
1757,2010-08-06,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.71053028360847292,0.39512525566157464,0.44501811427862897
1758,2010-08-07,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73361987874419232,0.39919021119960874,0.46561442175427459
1759,2010-08-08,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.7311092543323241,0.39872726233192357,0.4648769566840002
1760,2010-08-09,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81665006699739839,0.41554270600289245,0.52607523319499772
1761,2010-08-10,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.8179628181790376,0.41586491775906631,0.52641175031392706
1762,2010-08-11,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81974387316543473,0.41638726983712032,0.52686289731795288
1763,2010-08-12,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73432974172539711,0.39936830243412919,0.46581369458525229
1764,2010-08-13,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82733962339486311,0.41572468155618986,0.54479596480159187
1765,2010-08-14,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79606328309853069,0.40928272329014331,0.52521147216483677
1766,2010-08-15,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.84436898253219084,0.42101722754660176,0.5447423246436407
1767,2010-08-16,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82833085059256906,0.41555136261484421,0.54505404897088461
1768,2010-08-17,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82544842780234151,0.4152070835564512,0.54433643941775312
1769,2010-08-18,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82988956043024587,0.41620489811062994,0.54543719470154228
1770,2010-08-19,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.7057704753576749,0.3938412219134878,0.44357628480794048
1771,2010-08-20,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73560498199120561,0.39974620612306,0.46618831242068548
1772,2010-08-21,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.75961818204437204,0.40432265312920329,0.48613678165604296
1773,2010-08-22,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78902301124581709,0.41028469538599055,0.50673515232677901
1774,2010-08-23,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81813410239302853,0.41589713529171185,0.52645289011305074
1775,2010-08-24,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.89247070364212899,0.4265186843137172,0.59715733155004369
1776,2010-08-25,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.88581003984983853,0.42708719739932283,0.58106490412095013
1777,2010-08-26,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.80128098415686022,0.41040574678815522,0.52656099780377053
1778,2010-08-27,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.91177162082163932,0.4323157500347854,0.59760418521607139
1779,2010-08-28,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73296004667643699,0.39915104925179934,0.46541516502831221
1780,2010-08-29,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81939031483001334,0.41586939406077528,0.52677552295734531
1781,2010-08-30,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76446733341835071,0.40534145575517883,0.48746870408369214
1782,2010-08-31,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.84678536059082266,0.42146359633847597,0.54534664263824828
1783,2010-09-01,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81718115751879528,0.41545041131007843,0.52621103152258775
1784,2010-09-02,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81751180321135009,0.41583010005523496,0.52629560152110655
1785,2010-09-03,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.77419272435284525,0.40543990707048566,0.50738780121885485
1786,2010-09-04,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78680187275068281,0.40967224350568587,0.50613175441905156
1787,2010-09-05,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76089946128155428,0.40460916376086253,0.48649167890137451
1788,2010-09-06,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.84574064162538065,0.42115421239706707,0.54508413370979913
1789,2010-09-07,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73588508077625847,0.40002877323764902,0.46626060772266376
1790,2010-09-08,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82965541203075754,0.41572297391311674,0.54538009834643264
1791,2010-09-09,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79784130418588461,0.40985364529091078,0.52567260665253412
1792,2010-09-10,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76202053509824497,0.40476006931765945,0.48680365422403415
1793,2010-09-11,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76050033648242732,0.40439007543144351,0.48637482538935739
1794,2010-09-12,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73235992159278696,0.39906523904894825,0.46523652616775424
1795,2010-09-13,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76337078543123271,0.40512450311802978,0.4871815674925673
1796,2010-09-14,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82909425822726801,0.4160779906311533,0.54523845140084415
1797,2010-09-15,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81944729698696595,0.41611650595145233,0.52678984336543633
1798,2010-09-16,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.80171970565918016,0.41065640146899463,0.52667667594370338
1799,2010-09-17,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.84567173944659757,0.42102346613596209,0.54507219224052772
1800,2010-09-18,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73512754147507764,0.39952732271080954,0.46604668397064203
1801,2010-09-19,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76062785487286444,0.40471112599032755,0.48641299859347448
1802,2010-09-20,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79004548075745396,0.41045150251508417,0.50700543413909394
1803,2010-09-21,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.87206118676781896,0.4263243818542895,0.56278529337668248
1804,2010-09-22,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78744839853200088,0.40969319059404896,0.50630606741939266
1805,2010-09-23,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73128636055142993,0.39883623728227557,0.46493094564520826
1806,2010-09-24,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78938468911205728,0.41011080267657241,0.50682312577421484
1807,2010-09-25,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76169507924484325,0.40486900783829255,0.48670025819956841
1808,2010-09-26,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81707119660903382,0.41556662211334527,0.52617606004381556
1809,2010-09-27,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81888587882329378,0.41590004966922323,0.52663656369768053
1810,2010-09-28,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82089994005359168,0.41632398686168931,0.52716169555855241
1811,2010-09-29,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73295482832627068,0.3991596876488917,0.46541144733848294
1812,2010-09-30,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82692800944938594,0.41540037509117972,0.54471136861436487
1813,2010-10-01,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81849870004133496,0.41578113395932859,0.52653043929222842
1814,2010-10-02,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76264993691709437,0.40505344239761526,0.48697871410424448
1815,2010-10-03,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73334960359287127,0.39933776977598257,0.46552460605759971
1816,2010-10-04,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81896482873264032,0.41558177232268972,0.52665254821263396
1817,2010-10-05,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.75882001115259257,0.40426130548258826,0.48590475159965135
1818,2010-10-06,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73515071186862246,0.3997231142349969,0.46605877248560545
1819,2010-10-07,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78725488379786346,0.40971072694998084,0.50626894429229607
1820,2010-10-08,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.8565133506485284,0.42161870042037536,0.56318511435140561
1821,2010-10-09,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.7618108868681851,0.40487882109381923,0.4867393507324661
1822,2010-10-10,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.8535511151160623,0.42069793472165418,0.56250663474877594
1823,2010-10-11,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.85952695065115736,0.42195291121520939,0.56392885187014274
1824,2010-10-12,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78910815635167841,0.41009950946371565,0.5067580779165799
1825,2010-10-13,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.75946832270002052,0.40436785785663398,0.48608701758278361
1826,2010-10-14,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73448251385588259,0.39944439045575098,0.46585415489331561
1827,2010-10-15,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81931496964382533,0.41597182076915618,0.52676162982622909
1828,2010-10-16,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78837871960338501,0.40972394638422394,0.50656127142572516
1829,2010-10-17,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79210944463201671,0.41065803169891507,0.50754916446166587
1830,2010-10-18,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.787802455897335,0.40993546188582825,0.50640752979270398
1831,2010-10-19,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.80001687575120572,0.41012205490599535,0.52624494547989742
1832,2010-10-20,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79072140209338126,0.41044986317773408,0.50717887673752537
1833,2010-10-21,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.90068506862306974,0.42638827502751198,0.61399871046253707
1834,2010-10-22,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78957924951793246,0.41007663160025132,0.50688144612487851
1835,2010-10-23,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73477214794184098,0.39962525490262218,0.46595014200155155
1836,2010-10-24,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78853043975423143,0.40983012990736561,0.50660432512382292
1837,2010-10-25,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.88440752186426186,0.42643047430313402,0.58072973795388505
1838,2010-10-26,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73830157036520749,0.40054561987443549,0.46694304697101835
1839,2010-10-27,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76311105065383389,0.40515147477115482,0.48710013752843456
1840,2010-10-28,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.85384995790370355,0.42098164026495871,0.56256417168700168
1841,2010-10-29,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79322367905678237,0.41113718268407756,0.50784541845122588
1842,2010-10-30,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73700736891453345,0.40010209715434997,0.46659711055693315
1843,2010-10-31,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81789508907860153,0.41573914415459023,0.5263943690542785
1844,2010-11-01,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73280036026507134,0.39912720600078438,0.46537686653141519
1845,2010-11-02,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.7878243106204692,0.40969136000067463,0.50641526346534138
1846,2010-11-03,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.73308573117296949,0.39926256972875884,0.46544802793069767
1847,2010-11-04,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.82025012701929623,0.41618006670348989,0.52699608291929589
1848,2010-11-05,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81932215165858335,0.41602927954327934,0.52676383220893164
1849,2010-11-06,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.84679365410308138,0.4215432499188343,0.54535330053196007
1850,2010-11-07,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79134112310383276,0.41071409248257568,0.50735513911152164
1851,2010-11-08,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78836640039513217,0.40995053012830518,0.50656795642417218
1852,2010-11-09,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79118744337026614,0.41048498142674633,0.50730221582685875
1853,2010-11-10,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78881367652237699,0.41001184589891598,0.5066791874688501
1854,2010-11-11,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76249905622051029,0.40489738203559489,0.48693357046992813
1855,2010-11-12,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.76495805300172648,0.4055590732346977,0.48761534215868518
1856,2010-11-13,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81665894414744888,0.41566949963949767,0.52608167369437409
1857,2010-11-14,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79002993569672442,0.41018522403855479,0.50700280069785464
1858,2010-11-15,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.84544995798958567,0.42098342532118443,0.54502060583394107
1859,2010-11-16,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.81543167532241523,0.41528400490789275,0.52575500753069415
1860,2010-11-17,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.78850713158433505,0.40974521678634224,0.50658248670494077
1861,2010-11-18,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.7353229812278087,0.3998188515362463,0.46610872800618147
1862,2010-11-19,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.8025265833284897,0.41083346811767141,0.52688197858261065
1863,2010-11-20,M3_R1,M3R1_ADD_W180_A020,180,1,0.20000000000000001,0.79068218727115824,0.41062501726616885,0.50718261388470864
